id,title,description,address,lat,lng,features,rating,url,external_id
4465130,U Parkhotel,"You're eligible for a Genius discount at U Parkhotel! To save at this property, all you have to do is 
sign in
.


 
U Parkhotel in Enschede features a terrace and a bar. It is located on the campus of University Twente.

The rooms in the hotel are equipped with a flat-screen TV. All rooms are fitted with a private bathroom with a rain shower, free toiletries and a hair dryer. All rooms will provide guests with a fridge. Some rooms have extra spacious bathroom with bath or infrared sauna.

A continental breakfast can be enjoyed at the property.The restaurant serves European and Dutch dishes, as well as French and Local cuisine. The meals are prepared with local products by chef Sjors Riewald

Speaking German and English, staff are willing to help at any time of the day at the reception.

The area is popular for cycling, and bike hire is available at U Parkhotel. De Grolsch Veste is 1.4 mi from the accommodations, while Naturemuseum Enschede is 2.7 mi away. The Holland Casino Enschede is 3.1 mi from U Parkhotel.","8 De Veldmaat, 7522 NM Enschede, Netherlands",52.242947,6.855029,{},8.4,https://www.booking.com/hotel/nl/u-parkhotel.html,15131
11348,Kapellerput Hotel,"The Kapellerput hotel is located on a large estate consisting of forest, heathland and fens and close to the charming center of Heeze with a railway station. The hotel is directly adjacent to the beautiful nature reserve ‘de Strabrechtse Heide’. The surroundings invites you to walk and cycle. The stylish hotel offers modern rooms overlooking the beautiful nature. Each room is equipped with a flat-screen TV, tablet, Wi-Fi, tea and coffee making facilities and a own bathroom. Board games and puzzles are available and there is a small library.

Relax in the tranquility of this sustainable accommodations and get inspired by the colorful design interiors and unique artworks. The hotel has several terraces, there is a pétanque court, outdoor chess and you can relax in a hammock. Start the day with a healthy breakfast and enjoy the personal service and warm hospitality. In restaurant Cambium you will enjoy regional dishes prepared with fresh seasonal products. The cozy bar with a terrace at the edge of the forest is an intimate place for a chat and a drink. Parking is free and there are 10 charging points for electric cars. The hotel also offers bicycle rentals.

A few miles away is Golf Course De Swinkelsche, a Sauna and Wellness Resort. design city Eindhoven (8.1 mi) and Van Gogh Village museum Nuenen (9.3 mi).","Somerenseweg 100, 5590 AB Heeze, Netherlands",51.36969402,5.60085744,{},8.1,https://www.booking.com/hotel/nl/kapellerput-conferentiecentrum.html,15396
10060,Hotel Hogerhuys - adults only,"The Hogerhuys looks out over the seaside resort of Noordwijk aan Zee and is a 5-minute walk from the boulevard and beach. There is a fine dining a-la-carte restaurant and modern design accommodations with private balconies.

The rooms come equipped with free Wi-Fi and flat-screen TV with cable channels. They also have a private bathroom and 5-star box-spring beds.

A breakfast buffet is served at the hotel’s restaurant every morning. There is also a tastefully decorated lounge with open fireplace and a bar.

From Hogerhuys, it’s 4.1 mi to the prestigious golf course of Noordwijkse Golf Club. The Noordwijk beach boulevard is 2133 feet away.","Emmaweg 25, 2202 CP Noordwijk aan Zee, Netherlands",52.24043986,4.43402141,{},8.6,https://www.booking.com/hotel/nl/marierose.html,15362
10151,Strandhotel Westduin,"Only 164 feet from the beach, Strandhotel Westduin offers rooms with a French balcony and terrace. There is free Wi-Fi, paid parking possibilities, an infrared sauna and a garden with sun terrace.

Each room is warmly decorated and comes with a Nespresso machine. Guests can enjoy a buffet breakfast every morning.

Strandhotel Westduin benefits from an indoor swimming pool.

Restaurant Bij Jules serves international à la carte cuisine and seasonal dishes made from organic products. The bar offers drinks, including cocktails, light meals and snacks throughout the afternoon and evening.

Strandhotel Westduin is located next to the dunes and beaches. The center of Vlissingen is 2.8 mi away. Middelburg, featuring sights including Middelburg Abbey, is 20 minutes’ drive from the hotel.","Westduin 1, 4371 PE Koudekerke, Netherlands",51.46412778,3.52867663,{},8,https://www.booking.com/hotel/nl/westduin.html,14781
11394,Boutique Hotel Texel,"Hotel Texel is characterized by its welcoming hospitality in combination with modern comforts. Relax in this charming hotel with a heated indoor pool and a fine dining restaurant.

The hotel offers spacious hotel rooms that have a private bathroom. The rooms are quiet and nicely decorated for a pleasant stay. Almost every Deluxe room offers a private terrace or patio.

In the morning, you can enjoy a breakfast prepared with fresh ingredients.There is also a cozy lounge area with a bar and a tasty restaurant. When weather is nice, you can dine outside on the 2 available terraces.

Guests of Boutique Hotel Texel can make free use of the heated indoor pool. For a surcharge, the Finnish sauna and the Texel steam bath can be enjoyed. Multiple treatments are also offered, such as a wool bath, hotstone massage, manicure, pedicure, yoga lessons or an Island beauty treatment.

If you like to make a cycle trip, you can bring your own bike or rent one at Hotel Texel. It is also possible to rent tandems, mountain bikes, electrical bikes or mopeds (reservation required).

Free public parking is possible around the hotel.","Postweg 134, 1795 JS De Cocksdorp, Netherlands",53.12146605,4.83190298,{},9,https://www.booking.com/hotel/nl/boutique-hotel-texel.html,15265
10155,Boutique Hotel Corona,"Boutique Hotel Corona is located in 3 historic 17th-century buildings next to the Buitenhof and only 656 feet from Centrum Tram Stop. It features a 24-hour reception and a street terrace.

The 72 unique hotel rooms feature a contemporary design. Rooms include free WiFi as well as coffee/tea facilities.

The in-house restaurant, B.I.T. Grill and Café, offers a laid-back atmosphere. Open till late, guests can enjoy breakfast, lunch, coffee and dinner here.

Boutique Hotel Corona is within walking distance of the Mauritshuis, the Binnenhof (Houses of Parliament) and the Plein (the Square behind the Houses of Parliament). Guests will also find convenient transport links nearby. Scheveningen and the beach are less than 15 minutes away by tram.","Buitenhof 39-42, The Hague City Center, 2513 AH The Hague, Netherlands",52.0790494,4.31012213,{},8.4,https://www.booking.com/hotel/nl/gtcorona.html,15264
21108,"The Dominican, Brussels, a Member of Design Hotels","The Dominican, Brussels, a Member of Design Hotels is a 4-star hotel located in the center of Brussels, just a 5-minute walk from the Maison Grand Place. It offers spacious accommodations with free WiFi. Guests can benefit from a number of wellness facilities, such as a sauna and a fitness center, both available free of charge. Opera House La Monnaie is within 328 ft distance of the hotel, as well as the popular shopping street Rue des Bouchers.

Each warmly decorated room is air conditioned and features Nespresso coffee and tea-making facilities. A bathrobe with slippers is provided for extra comfort.

Breakfast is served in the stylish Grand Lounge from 06:30 to 10:00 on weekdays and from 07:00 to 11:00 at weekends. The Lounge Bar serves drinks and exotic cocktails.

There is a fully equipped business center, including 3 meeting rooms with multi-functional facilities and meeting room space for groups of up to 300 people.

The hotel is located a 5-minute walk from Brussels Central Station. Guests can reach the European Commission by taking tram 1 or 5 at De Brouckère Tram Stop, which is 656 feet away.","Rue Léopold 9, 1000 Brussels, Belgium",50.84908185,4.35445905,{},8.7,https://www.booking.com/hotel/be/the-dominican.html,15916
10085,Bilderberg Garden Hotel,"You're eligible for a Genius discount at Bilderberg Garden Hotel! To save at this property, all you have to do is 
sign in
.


 
The Bilderberg Garden hotel is a 5-star hotel in a quiet area of Amsterdam, within 4.9 feet from Rijksmuseum, Van Gogh Museum and Stedelijk Museum. Vondelpark is a 10-minute walk. It features an elegant restaurant, lounge with a fireplace and a terrace.

Bilderberg Garden Hotel benefits from air-conditioned rooms with a work desk, tray with tea and coffee making facilities and a modern bathroom which is supplied with a robe and slippers.

De Kersentuin serves French cuisine which are complimented by an extensive selection of wine. The cozy hotel bar serves light snacks and drinks including cocktails.

The P.C. Hooftstraat shopping area is just over a 15-minute walk away. Bilderberg Garden is only 1.2 mi from Amsterdam RAI. Museumplein, featuring the Rijksmuseum and Van Gogh Museum, is 15 minutes’ walk from the hotel.","Dijsselhofplantsoen 7, Oud Zuid, 1077 BJ Amsterdam, Netherlands",52.35131579,4.87409011,{},7.6,https://www.booking.com/hotel/nl/garden.html,14912
7060204,Inntel Hotels Amsterdam Landmark,"You're eligible for a Genius discount at Inntel Hotels Amsterdam Landmark! To save at this property, all you have to do is 
sign in
.


 
Featuring a fitness center, a terrace as well as a bar, Inntel Hotels Amsterdam Landmark is located in the center of Amsterdam, a 18-minute walk from Artis Zoo. This 4-star hotel offers room service, a 24-hour front desk and free WiFi. Certain rooms at the property include a balcony with a city view.

The hotel offers a buffet or American breakfast. At Inntel Hotels Amsterdam Landmark you'll find a restaurant serving Dutch and French cuisine. Vegetarian, vegan and dairy-free options can also be requested.

The accommodation offers 4-star accommodations with an indoor pool, sauna and hammam. The area is popular for cycling, and bike rental is available at this 4-star hotel.

Rembrandt House is 2.4 miles from Inntel Hotels Amsterdam Landmark, while Dutch National Opera & Ballet is 2.4 miles away. The nearest airport is Schiphol Airport, 11 miles from the hotel.","VOC-kade 600, Amsterdam City Center, 1018 LG Amsterdam, Netherlands",52.372379,4.926579,{},8.2,https://www.booking.com/hotel/nl/inntel-hotels-amsterdam-landmark.html,15145
1466774,Jaz in the City Amsterdam,"You're eligible for a Genius discount at Jaz in the City Amsterdam! To save at this property, all you have to do is 
sign in
.


 
Jaz in the City Amsterdam offers accommodations in the Zuidoost district of Amsterdam. Free WiFi is featured throughout the property.

Each spacious room includes a flat-screen TV, air conditioning and a private bathroom with free toiletries. Jaz in the City Amsterdam offers 24-hour front desk service.

Event venue Ziggo Dome and the Amsterdam Arena are in the property's direct vicinity. Amsterdam RAI Convention center is at 3.1 mi distance, while Schiphol Airport is 7.5 mi away. Public transport will take guests to the city center within 15 minutes.","De Passage 90 / Noord Holland, Zuidoost, 1101 AX Amsterdam, Netherlands",52.3142104,4.9393162,{},8.7,https://www.booking.com/hotel/nl/jaz-amsterdam.html,15463
10548,HUP,"HUP benefits from the largest hotel leisure center in Europe including an indoor pool, extensive wellness facilities and bowling. Breakfast is included. This 4-star hotel is 20 minutes’ drive from Eindhoven. Free WiFi is available throughout the hotel.

All of the rooms at HUP feature satellite TV and a work desk. The rooms also benefit from tea and coffee making facilities. All decorated within the colorful, sportive atmosphere of HUP.

The leisure center has a modern fitness area with a juice bar, a free kids club plus indoor tennis and squash courts. Other sports that are featured are golf and basketball.  The spa which features a sauna, spa bath and steam baths also offers relaxing beauty treatments.

HUP offers conference with Conference rooms that include unique extra’s such as ping pong tables and ball pits.  Restaurant HUP EET offers à la carte cuisine.  Guests can enjoy grilling their own meals in the casual surroundings of the BOWL & GRILL. Drinks are served in the sports bar

The center of Helmond is 10 minutes away by car. HUP is a 15-minute from Dierenrijk Europa animal park. The Strabrechtse Heide is 3.1 mi from the hotel.","Arkweg 3-17, 5731 PD Mierlo, Netherlands",51.45082246,5.62975653,{},8.3,https://www.booking.com/hotel/nl/carltondebrug.html,15349
10226,City Hotel Groningen,"This hotel is located a 5-minute walk from the Martini Tower and the Groninger Museum. City Hotel Groningen features comfortable rooms and free Wi-Fi. You can relax in the Turkish steam bath upon reservation. You can also use the solarium at a surcharge, or make use of the compact cardio fitness facilities.

Each air-conditioned room has a flat-screen TV.

As the hotel is in the City Center of Groningen there are several restaurants and cafés nearby. The staff will be happy to recommend a selection of dinner options to you.

At the reception desk guests can use an iPad with internet connection for free. The lounge area with fireplace offers free Wi-Fi to guests.

City Hotel Groningen is located 0.6 mi from Groningen Central Station and is also easily accessible by car. The hotel also features bike rental service and private paid parking facilities based on availability.","Gedempte Kattendiep 25, 9711 PM Groningen, Netherlands",53.21712868,6.57267205,{},8.1,https://www.booking.com/hotel/nl/city-hotel-groningen.html,14757
7186711,Poorter Boutique Hotel Brielle,"Featuring a garden, terrace, bar and free WiFi, Poorter Boutique Hotel Brielle is located in Brielle, 18 miles from Ahoy Rotterdam and 20 miles from Rotterdam Zoo. The property is around 23 miles from Plaswijckpark, 23 miles from TU Delft and 25 miles from Erasmus Universiteit. The property provides room service, and luggage storage for guests.

The hotel will provide guests with air-conditioned rooms offering a desk, a coffee machine, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a shower. Poorter Boutique Hotel Brielle has certain rooms with city views, and each room is equipped with an electric tea pot. At the accommodation each room comes with bed linen and towels.

A buffet, continental or vegetarian breakfast is available daily at the property.

The area is popular for cycling, and bike rental is available at Poorter Boutique Hotel Brielle.

BCN Rotterdam is 25 miles from the hotel, while Westfield Mall of the Netherlands is 30 miles away. The nearest airport is Rotterdam The Hague Airport, 22 miles from Poorter Boutique Hotel Brielle.","45 Voorstraat, 3231 BE Brielle, Netherlands",51.903576,4.165149,{},9.3,https://www.booking.com/hotel/nl/poorter-boutique-brielle.html,15921
10167,Inntel Hotels Amsterdam Zaandam,"You're eligible for a Genius discount at Inntel Hotels Amsterdam Zaandam! To save at this property, all you have to do is 
sign in
.


 
This 4-star hotel is in the center of Zaandam, next to the train station. In 12 minutes, you can take a train from here to lively Amsterdam. It features free Wi-Fi and free access to the wellness with swimming pool and fitness.

The hotel's unique façade is made of nearly 70 stacked typical houses from the area, and each room is inspired by the rich local history and is decorated with historic photos of typical Dutch scenes. It also features comfortable leather chairs and a flat-screen TV.

Every morning, a lavish breakfast buffet is served at Restaurant Puur Saen. In the evenings, you can enjoy an extensive dinner or have some drinks at the bar or at the sunny terrace.

The RAI Convention Centre is a 20-minute drive from Inntel Hotels. The beltway around Amsterdam, A10, is only 5.5 miles from the hotel. By train, Amsterdam Central Train Station is 12 minutes from Zaandam.","Provincialeweg 102, 1506 MD Zaandam, Netherlands",52.43782719,4.81596261,{},8.2,https://www.booking.com/hotel/nl/inntel-zaandam.html,14555
6958113,"Holiday Inn Express - Almere, an IHG Hotel","Located in Almere and with Johan Cruijff Arena reachable within 20 miles, Holiday Inn Express - Almere, an IHG Hotel has a terrace, non-smoking rooms, free WiFi and a bar. The property is around 20 miles from Dinnershow Pandora, 22 miles from Artis Zoo and 22 miles from Royal Theater Carré. Guests can enjoy city views.

Complete with a private bathroom equipped with a shower and free toiletries, all rooms at the hotel have a flat-screen TV and air conditioning, and some rooms also feature a seating area. At Holiday Inn Express - Almere, an IHG Hotel the rooms have bed linen and towels.

The accommodation offers a buffet or continental breakfast. At Holiday Inn Express - Almere, an IHG Hotel you'll find a restaurant serving International cuisine. Vegetarian, vegan and dairy-free options can also be requested.

The area is popular for cycling, and bike rental is available at the hotel.

Speaking German, English, Spanish and French, staff are willing to help at the 24-hour front desk.

Dutch National Opera & Ballet is 22 miles from Holiday Inn Express - Almere, an IHG Hotel, while Rembrandt House is 22 miles from the property. The nearest airport is Schiphol Airport, 27 miles from the accommodation.","Baltimoreplein 121, 1334 KA Almere, Netherlands",52.39415,5.277006,{},8.2,https://www.booking.com/hotel/nl/holiday-inn-express-almere.html,15923
10619,Landgoed De Holtweijde,"You're eligible for a Genius discount at Landgoed De Holtweijde! To save at this property, all you have to do is 
sign in
.


 
Located in the peaceful and rustic haven of Lattrop, De Holtweijde offers a variety of luxurious suites, creating an ideal business or leisure retreat in the picturesque countryside. This accommodations features with high speed electric chargers for hybrid and electric cars.

Relax in our renovated Health & Wellness Center which includes the best hotel pool in the Netherlands, sauna, solarium, spa and steam baths. The Health & Wellness Center also offers various treatments and massages. The renovated Health Club has fitness facilities and two tennis courts. Work on your technique on the driving range, or take a dove in the best hotel pool in the Netherlands, which features massage jets at a push of a button.

Enjoy dinner in our Bib Gourmand restaurant ‘t Spieck. The kitchen is French with regional seasonal products. During summer evenings you can have your dinner on our beautiful terrace. There are excellent conference facilities available for all manner of business functions.

Landgoed de Holtweijde is ideally located for many walking routes and cycling trails. The center of Ootmarsum is just 10 minutes away by car and Hengelo is less than 30 minutes drive from the hotel.

We kindly remind guests that dogs are only allowed in selected accommodations types.","Spiekweg 7, 7635 LP Lattrop, Netherlands",52.43167866,6.96531057,{},8.6,https://www.booking.com/hotel/nl/holtweijde.html,14530
21458,Eburon Hotel,"The 4-star Eburon Hotel offers exclusive accommodations in a former convent. It benefits from free Wi-Fi and is only 820 feet from the famous Gallo-Roman Museum.

The design guest rooms are modern in style and feature air conditioning, a flat-screen TV and an iPod docking station. The rooms also features open bathrooms. The open bathrooms are all equipped with a large rain shower and separate toilet.

 Guests can enjoy a drink at the bar or eat in the on-site partner restaurant. Eburon Hotel offers a secured Bicycle parking with charging stations for electric bikes.

The Eburon hotel is located in the center of Tongeren, a 5-minute walk from Tongeren Railway Station. Hasselt, Luik and Maastricht are each only 30 minute drive away.","De Schiervelstraat 10, 3700 Tongeren, Belgium",50.78173375,5.4686594,{},8,https://www.booking.com/hotel/be/eburon.html,14780
11504,Herberg de Gouden Leeuw,"Herberg de Gouden Leeuw is centrally located in Bronkhorst. Step back in time with a relaxing stay in the smallest city of the Netherlands. Free WiFi is offered throughout the entire property.

In Bronkhorst, the local church dates from 1460, and the Hooghe Huys, a 17th century farmstead with a tall farmhouse. They are indicative of the old buildings that have remained largely untouched by time. Local craftsmen still practice their arts in the traditional ways of hundreds of years ago.

The hotel rooms are decorated in an English Country style. The accommodations includes a tasting room from Bronckhorster brewery. The Standard Double room features a traditional Dutch bed. Guest can enjoy a drink or specialty beer at the terrace or fire place.

There is a variety of local craftsmen activities in Bronkhorst, such as candle making or glass art. The surrounding area is ideal for cycling and hiking tours","Bovenstraat 2, 7226 LM Bronkhorst, Netherlands",52.07605577,6.17936969,{},8.1,https://www.booking.com/hotel/nl/herberg-de-gouden-leeuw.html,15354
20101,Hotel du Commerce,"You're eligible for a Genius discount at Hotel du Commerce! To save at this property, all you have to do is 
sign in
.


 
This beautiful 18th century hotel is completely renovated. Located in the heart of the Arden region on the border of the Ourthe river, it has kept the charm of before with all the luxury of today.

Capture the spirit of the fine cuisine combined with a friendly service. Culinary weekends and professional seminars are the hotel's specialty. The staff speaks Dutch, French, English and German fluently.","Rue du Pont 10, 6660 Houffalize, Belgium",50.13225902,5.79038769,{},8,https://www.booking.com/hotel/be/commerce.html,15296
4172367,Grand Hotel Valies,"You're eligible for a Genius discount at Grand Hotel Valies! To save at this property, all you have to do is 
sign in
.


 
Located in the center of Roermond, 2461 ft from Designer Outlet Roermond, Grand Hotel Valies has a bar. This property is set a short distance from attractions such as Stedelijk Museum Roermond. The hotel offers free Wifi and offers paid parking.

At the hotel, every room includes a desk and a flat-screen TV. Rooms are complete with a private bathroom fitted with a shower, while some units at Grand Hotel Valies also offer a seating area. Guest rooms feature a wardrobe.

A buffet breakfast is available each morning at the accommodations.

Retail park Roermond is 3.1 mi from Grand Hotel Valies. The nearest airport is Maastricht-Aachen Airport, 24 mi from the property.","Roersingel 188, 6041 KX Roermond, Netherlands",51.193915,5.983785,{},9,https://www.booking.com/hotel/nl/grand-valies.html,15346
10059,Best Western City Hotel Woerden,"The new Best Western City Hotel Woerden opened its doors on the 1st February 2016 in Woerden. Guests can enjoy a drink at the on-site bar and private parking is available. The rooms come with free WiFi.

Each of the 64 rooms come with flat-screen TV and air conditioning. Breakfast is served in the breakfast/lounge room and there is also a meeting room. For groups between 10 and 55 people, lunch and/or dinner can be arranged. Individual guests can enjoy refreshments and snacks at the bar.

Woerden is located in the Green Heart, an area popular for walking, cycling and boating. The castle of Woerden is 1640 feet away, and the train station is a 3-minute walk. The nearest airport is Schiphol Amsterdam Airport, 27 mi from Best Western City Hotel Woerden.","Utrechtsestraatweg 25, 3445 AL Woerden, Netherlands",52.08766153,4.89314854,{},7.9,https://www.booking.com/hotel/nl/bwwoerden.html,14650
4607568,Four Elements Hotel,"You're eligible for a Genius discount at Four Elements Hotel! To save at this property, all you have to do is 
sign in
.


 
Located in Amsterdam, close to the IJburg harbor  Four Elements Hotel has a Energy neutral design. It features accommodations with a fitness center, private parking, a sky bar and a terrace. Among the facilities of this property are a restaurant, a 24-hour front desk and free WiFi. The property is nonsmoking and is set 5.6 mi from Rembrandt House.

At the hotel, the 195 rooms have a desk, a flat-screen TV and a private bathroom. All rooms at Four Elements Hotel have natural air conditioning by Bronsema. Sun and wind provide the energy for the air circulation, and falling water moisturizes or dries the air and heats or cools it.

Breakfast, lunch and diner is served in the Herbs Garden Restaurant. All meals are prepared with local products. Guest can enjoy a drink in the Windy Sky Bar with lake views.

Dutch National Opera & Ballet is 5.6 mi from the accommodations, while Johan Cruijff Arena is 5.6 mi from the property. The nearest airport is Schiphol Airport, 16 mi from Four Elements Hotel.","Bert Haanstrakade 1074 Hoek Krijn Taconiskade, 1087 HJ Amsterdam, Netherlands",52.35447489,5.00559634,{},8.1,https://www.booking.com/hotel/nl/breeze.html,15135
10928,Hotel Restaurant Oud London,"Hotel Restaurant Oud London is a 4-star hotel located in the ""Utrechtse Heuvelrug"" only 20 minutes’ drive from both Utrecht and Amersfoort. It includes free WiFi and an indoor swimming pool, sauna, steam cabin and gym. Please contact the property for current opening hours.

All of the rooms at Hotel Oud London are spacious and feature a seating area and a TV. Some rooms have a balcony.

The center of Zeist is 2.2 mi from Oud London. The Utrechtse Heuvelrug Nature Reserve is less than 15 minutes away by car. The hotel offers free public parking on site.

Brasserie Restaurant 't VoorHuys offers a casual setting for a cup of coffee with home-made traditional biscuits ""kletskoppen"", lunch and dinner. You can enjoy freshly made dishes on a daily basis prepared by the kitchen staff.

For leisure time, we kindly invite you to sample a glass of fine wine at the bar or on our outdoor terrace. There is also packed lunch service, bike hire and charging points for cars available at the property.","Woudenbergseweg 52, 3707 HX Zeist, Netherlands",52.09075655,5.28442919,{},8.2,https://www.booking.com/hotel/nl/oudlondon.html,15430
1634357,Element Amsterdam,"Element Amsterdam is located at Gelderlandplein in Amsterdam South, 0.9 mi from Amsterdam RAI. The hotel features 160 modern rooms with spa inspired bathrooms, multiple meeting rooms, a 24/7 motion gym and a laundry room; all inspired by nature and clever design.

Each self-serviced accommodations has Heavenly bedding, air conditioning and a flat-screen TV. In addition, a seating area where guests can relax is offered. You will find a fully-equipped kitchen as well as a private bathroom with a rain shower and free toiletries. Bath robes and slippers are provided in the Suites. Free WiFi is offered throughout the property.

Terra Café & Bar is located in the hotel and offers an authentic and healthy coffee, breakfast and lunch experience. It is the perfect place to enjoy LAVAZZA coffee. The menu covers a wide range of high quality and healthy dishes.

Element is integrated into the Gelderlandplein shopping mall with a large supermarket around the corner. Or discover Amsterdam like a local on one of our bikes (for rent) – we offer a diverse range of options to stay fit and healthy while traveling. The nearest airport is Schiphol Airport, 5 mi from the property.","Arend Janszoon Ernststraat 577, Zuideramstel, 1082 LD Amsterdam, Netherlands",52.33180329,4.87750002,{},8.7,https://www.booking.com/hotel/nl/element-amsterdam.html,15323
171130,Huis van Bewaring,"You're eligible for a Genius discount at Huis van Bewaring! To save at this property, all you have to do is 
sign in
.


 
Huis van Bewaring is located in a renovated prison, in the heart of Almelo. The beautifully decorated rooms are spacious and there is a cozy terrace. Free Wi-Fi is included.

The romantic rooms are unique in style with warm colors and a large bed.
There is a sitting room and a dining room. Guests can use the kitchen to make tea and coffee. When weather is nice, the terrace is a lovely place to read a book.

Huis van Bewaring is at walking distance from Almelo’s shops and restaurants.

Traveling around the area is easy, as the bus stop is only 164 feet away and the train station 984 feet. Enschede and the German border are both a 30-minute ride.","Marktstraat 7, 7607 HC Almelo, Netherlands",52.35435973,6.66366532,{},7.4,https://www.booking.com/hotel/nl/huis-van-bewaring.html,14626
20863,Martin's Brussels EU,"Martin’s Brussels EU hotel features leisure facilities, a garden terrace and sound-proofed rooms only 1640 feet from Schuman Metro Station. Martin’s is less than a 5-minute walk from the European Commission. Free WiFi is available throughout the hotel.

Martin’s Brussels EU offers air-conditioned rooms with a modern bathroom, a work desk and a mini-bar. Each room also features a seating area with a flat-screen cable TV, and a bottle of Spa water is provided.

The European Parliament is a 15-minute walk away. Jubelpark is just over a 5 minutes’ walk from Martin’s Brussels EU. The center of Brussels is only a 5-minute metro journey from the hotel.

The restaurant at Martin's Brussels EU makes a superb first impression on diners, with its eye-catching décor creating an inviting atmosphere. However, the real magic happens at the table. The high-quality brasserie cuisine that’s served here showcases the best of Belgian cookery, all in the heart of the European quarter.","Boulevard Charlemagne 80, 1000 Brussels, Belgium",50.84559701,4.38235603,{},8,https://www.booking.com/hotel/be/martins-brussels-eu.html,15502
20301,Hotel Montanus,"You're eligible for a Genius discount at Hotel Montanus! To save at this property, all you have to do is 
sign in
.


 
In the heart of medieval Bruges, Hotel Montanus is located a 10-minute walk from the Market Square and the Belfry of Bruges. It offers a cottage-style garden pavilion and a grand mansion which are both provided with guest rooms. There is a restaurant on-site. Reservation is needed. Coffee and tea are available in the public area.

All rooms at Hotel Montanus are furnished with a mini-bar, a flat-screen TV and a safety deposit box. The private bathroom comes with a bath and a shower. Most of the rooms include free Wi-Fi access.

A breakfast buffet is served every morning in the breakfast room. Guests can turn to the on-site restaurant for lunch or dinner. You can have a drink at the 17th-century lounge or out on the garden terrace.

An urban park is located right next to Hotel Montanus. Bruges Train Station is 0.7 mi and the shopping district is 8 minutes away. Blankenberge at the Belgian seaside can be reached within 22 minutes.","Nieuwe Gentweg 78, Bruges Historic Center, 8000 Bruges, Belgium",51.20354426,3.22755575,{},8.6,https://www.booking.com/hotel/be/montanus.html,15414
60914,Steigenberger Hotel Bad Homburg,"This hotel opposite Bad Homburg's Kurpark spa gardens offers an elegant Art Déco design and spacious, soundproofed rooms. It provides fine dining and a conservatory café.

The rooms of the Steigenberger Hotel Bad Homburg include adjustable air conditioning, extra-long beds, and Wi-Fi.

For an extra fee, a rich breakfast buffet is served in the Steigenberger Ritter´s.

Other facilities at the Steigenberger include a sauna, steam room, and a small fitness room. Guests are welcome to use these for no extra charge.

The Steigenberger Bad Homburg's underground garage is available for an extra fee.","Kaiser-Friedrich-Promenade 69-75, 61348 Bad Homburg vor der Höhe, Germany",50.2262859,8.62254158,{},8.4,https://www.booking.com/hotel/de/steigenbergerbadhomburg.html,16288
171127,De Zon Hotel & Restaurant by Flow,"De Zon Hotel & Restaurant by Flow is beautifully located along the banks of the river Vecht in Ommen. There are wellness facilities and a pretty terrace with stunning river views.

The warmly decorated rooms have private facilities. The extensive breakfast buffet offers breads, sweet rolls, cereals and sausages with eggs.

The restaurant serves regional dishes and has several art works of the Dutch painter Henk Helmantel on display. Uncle Henry’s Pub offers a pleasant ambiance for a drink.

When weather is colder, the heaters on the terrace will keep you warm and cozy. With the pretty river in front of you, you can admire the landscape for hours.

Ommen is wel know for its forested surroundings where you can make beautiful walks or bike trips. The city center is nearby and at walking distance.","Voorbrug 1, 7731 BB Ommen, Netherlands",52.51666972,6.42243415,{},7.3,https://www.booking.com/hotel/nl/restaurant-de-zon.html,15382
20093,Hotel - La Grande Cure,"Offering a range of wellness and spa facilities, Auberge La Grande Cure is located just outside of Marcourt, a small Ardennes village. A big garden surrounds this rustic hotel and offers views of the surrounding area.

The hotel rooms are comfortably furnished and have a private bathroom. A breakfast buffet is available every morning.

The restaurant serves gastronomic cuisine inspired by seasonal produce and benefits from regularly changing menus. The staff will be happy to recommend you some wine to complement each dish.

The hotel's wellness pavilion, built on top of a hill behind the hotel, includes a sauna, a hot tub and a terrace with sun loungers. The hot tub overlooks the valley. Guests can enjoy these wellness facilities for an additional charge.

La Grande Cure offers free parking. The surrounding area is ideal for walks, cycling trips and canoeing.","Les Planesses 12, 6987 Marcourt, Belgium",50.21735949,5.52879319,{},8.4,https://www.booking.com/hotel/be/lagrandecure.html,15366
10392,Golden Tulip Leiden Centre,"This 4-star hotel is opposite to the Leiden railway station and within 5-minutes’ walking from the historic city center. It offers modern accommodations featuring a flat-screen TV.

Each room is air conditioned and features a private bathroom with free soap and shampoo products. Guests at Golden Tulip Leiden Center also benefit from a mini-bar and a tea/coffee maker.

Restaurant Rubens offers an extensive breakfast buffet every morning. For dinner, it has a menu of seasonal dishes prepared fresh ingredients. There is also a bar serving cold drinks and light snacks.

Golden Tulip Leiden Center also has multiple meeting rooms with all the facilities needed available. Schiphol Airport is 20 minutes by car. The beaches at Noordwijk are 6.2 mi away.","Schipholweg 3, 2316 XB Leiden, Netherlands",52.16710151,4.48521271,{},8,https://www.booking.com/hotel/nl/gtleiden.html,14511
11579,Moeke Mooren,"This modern and hospitable hotel enjoys a unique location, resting by the picturesque Maas River.

The hotel offers spacious and comfortable rooms, many with a balcony and superb views of the river. You can unwind with a drink on the terrace in sunny climes, and enjoy a meal in the bright, elegant glass sun room restaurant which overlooks the Maas.

Enjoy the warm atmosphere and tranquil setting of the Moeke Mooren hotel.","Blauwe Sluis 1b, 6629 KK Appeltern, Netherlands",51.8396606,5.55411726,{},8.4,https://www.booking.com/hotel/nl/moeke-mooren.html,15413
